lower_threshold,upper_threshold,total_records,total_failures,total_passes,low_risk_records,review_records,high_risk_records,low_risk_rate,review_rate,high_risk_rate,automation_coverage,low_risk_failures,low_risk_passes,review_failures,review_passes,high_risk_failures,high_risk_passes,low_risk_npv,high_risk_precision,low_risk_failure_leakage,high_risk_failure_capture,review_failure_capture,review_plus_high_failure_capture,high_risk_false_alarm_rate,operational_cost
0.23,0.2349999999999999,1253,83,1170,1234,3,16,0.9848363926576217,0.0023942537909018356,0.012769353551476457,0.9976057462090981,77,1157,1,2,5,11,0.9376012965964343,0.3125,0.927710843373494,0.060240963855421686,0.012048192771084338,0.07228915662650602,0.009401709401709401,1575.5
0.23,0.2399999999999999,1253,83,1170,1234,5,14,0.9848363926576217,0.0039904229848363925,0.0111731843575419,0.9960095770151636,77,1157,1,4,5,9,0.9376012965964343,0.35714285714285715,0.927710843373494,0.060240963855421686,0.012048192771084338,0.07228915662650602,0.007692307692307693,1571.5
0.23,0.2449999999999999,1253,83,1170,1234,7,12,0.9848363926576217,0.00558659217877095,0.009577015163607342,0.994413407821229,77,1157,1,6,5,7,0.9376012965964343,0.4166666666666667,0.927710843373494,0.060240963855421686,0.012048192771084338,0.07228915662650602,0.005982905982905983,1567.5
0.23,0.2499999999999999,1253,83,1170,1234,7,12,0.9848363926576217,0.00558659217877095,0.009577015163607342,0.994413407821229,77,1157,1,6,5,7,0.9376012965964343,0.4166666666666667,0.927710843373494,0.060240963855421686,0.012048192771084338,0.07228915662650602,0.005982905982905983,1567.5
0.23,0.2549999999999999,1253,83,1170,1234,8,11,0.9848363926576217,0.006384676775738229,0.008778930566640064,0.9936153232242618,77,1157,1,7,5,6,0.9376012965964343,0.45454545454545453,0.927710843373494,0.060240963855421686,0.012048192771084338,0.07228915662650602,0.005128205128205128,1565.5
0.23,0.2599999999999999,1253,83,1170,1234,9,10,0.9848363926576217,0.007182761372705506,0.007980845969672785,0.9928172386272945,77,1157,2,7,4,6,0.9376012965964343,0.4,0.927710843373494,0.04819277108433735,0.024096385542168676,0.07228915662650602,0.005128205128205128,1566.0
0.23,0.2649999999999999,1253,83,1170,1234,11,8,0.9848363926576217,0.008778930566640064,0.006384676775738229,0.99122106943336,77,1157,3,8,3,5,0.9376012965964343,0.375,0.927710843373494,0.03614457831325301,0.03614457831325301,0.07228915662650602,0.004273504273504274,1564.5
0.23,0.2699999999999999,1253,83,1170,1234,12,7,0.9848363926576217,0.009577015163607342,0.00558659217877095,0.9904229848363927,77,1157,3,9,3,4,0.9376012965964343,0.42857142857142855,0.927710843373494,0.03614457831325301,0.03614457831325301,0.07228915662650602,0.003418803418803419,1562.5
0.23,0.2749999999999999,1253,83,1170,1234,12,7,0.9848363926576217,0.009577015163607342,0.00558659217877095,0.9904229848363927,77,1157,3,9,3,4,0.9376012965964343,0.42857142857142855,0.927710843373494,0.03614457831325301,0.03614457831325301,0.07228915662650602,0.003418803418803419,1562.5
0.23,0.2799999999999999,1253,83,1170,1234,13,6,0.9848363926576217,0.010375099760574621,0.004788507581803671,0.9896249002394254,77,1157,4,9,2,4,0.9376012965964343,0.3333333333333333,0.927710843373494,0.024096385542168676,0.04819277108433735,0.07228915662650602,0.003418803418803419,1563.0
0.23,0.28499999999999986,1253,83,1170,1234,13,6,0.9848363926576217,0.010375099760574621,0.004788507581803671,0.9896249002394254,77,1157,4,9,2,4,0.9376012965964343,0.3333333333333333,0.927710843373494,0.024096385542168676,0.04819277108433735,0.07228915662650602,0.003418803418803419,1563.0
0.23,0.28999999999999987,1253,83,1170,1234,13,6,0.9848363926576217,0.010375099760574621,0.004788507581803671,0.9896249002394254,77,1157,4,9,2,4,0.9376012965964343,0.3333333333333333,0.927710843373494,0.024096385542168676,0.04819277108433735,0.07228915662650602,0.003418803418803419,1563.0
0.23,0.2949999999999999,1253,83,1170,1234,14,5,0.9848363926576217,0.0111731843575419,0.0039904229848363925,0.9888268156424581,77,1157,5,9,1,4,0.9376012965964343,0.2,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.003418803418803419,1563.5
0.23,0.2999999999999999,1253,83,1170,1234,14,5,0.9848363926576217,0.0111731843575419,0.0039904229848363925,0.9888268156424581,77,1157,5,9,1,4,0.9376012965964343,0.2,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.003418803418803419,1563.5
0.23,0.3049999999999999,1253,83,1170,1234,15,4,0.9848363926576217,0.011971268954509178,0.0031923383878691143,0.9880287310454908,77,1157,5,10,1,3,0.9376012965964343,0.25,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.002564102564102564,1561.5
0.23,0.3099999999999999,1253,83,1170,1234,16,3,0.9848363926576217,0.012769353551476457,0.0023942537909018356,0.9872306464485235,77,1157,5,11,1,2,0.9376012965964343,0.3333333333333333,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.0017094017094017094,1559.5
0.23,0.3149999999999999,1253,83,1170,1234,16,3,0.9848363926576217,0.012769353551476457,0.0023942537909018356,0.9872306464485235,77,1157,5,11,1,2,0.9376012965964343,0.3333333333333333,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.0017094017094017094,1559.5
0.23,0.31999999999999984,1253,83,1170,1234,17,2,0.9848363926576217,0.013567438148443736,0.0015961691939345571,0.9864325618515563,77,1157,5,12,1,1,0.9376012965964343,0.5,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.0008547008547008547,1557.5
0.23,0.32499999999999984,1253,83,1170,1234,17,2,0.9848363926576217,0.013567438148443736,0.0015961691939345571,0.9864325618515563,77,1157,5,12,1,1,0.9376012965964343,0.5,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.0008547008547008547,1557.5
0.23,0.32999999999999985,1253,83,1170,1234,18,1,0.9848363926576217,0.014365522745411013,0.0007980845969672786,0.985634477254589,77,1157,5,13,1,0,0.9376012965964343,1.0,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.0,1555.5
0.23,0.33499999999999985,1253,83,1170,1234,18,1,0.9848363926576217,0.014365522745411013,0.0007980845969672786,0.985634477254589,77,1157,5,13,1,0,0.9376012965964343,1.0,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.0,1555.5
0.23,0.33999999999999986,1253,83,1170,1234,18,1,0.9848363926576217,0.014365522745411013,0.0007980845969672786,0.985634477254589,77,1157,5,13,1,0,0.9376012965964343,1.0,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.0,1555.5
0.23,0.34499999999999986,1253,83,1170,1234,18,1,0.9848363926576217,0.014365522745411013,0.0007980845969672786,0.985634477254589,77,1157,5,13,1,0,0.9376012965964343,1.0,0.927710843373494,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.0,1555.5
0.23,0.34999999999999987,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.35499999999999987,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.3599999999999999,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.3649999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.36999999999999983,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.37499999999999983,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.37999999999999984,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.38499999999999984,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.38999999999999985,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.39499999999999985,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.3999999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4049999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4099999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4149999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4199999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4249999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4299999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.43499999999999983,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.43999999999999984,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4449999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4499999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4549999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4599999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4649999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4699999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4749999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.47999999999999976,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.48499999999999976,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.48999999999999977,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4949999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.4999999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5049999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5099999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5149999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5199999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5249999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5299999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5349999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5399999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5449999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5499999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5549999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5599999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5649999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5699999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5749999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5799999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5849999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5899999999999997,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5949999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23,0.5999999999999998,1253,83,1170,1234,19,0,0.9848363926576217,0.015163607342378291,0.0,0.9848363926576217,77,1157,6,13,0,0,0.9376012965964343,0.0,0.927710843373494,0.0,0.07228915662650602,0.07228915662650602,0.0,1556.0
0.23500000000000001,0.2399999999999999,1253,83,1170,1237,2,14,0.9872306464485235,0.0015961691939345571,0.0111731843575419,0.9984038308060654,78,1159,0,2,5,9,0.936944219886823,0.35714285714285715,0.9397590361445783,0.060240963855421686,0.0,0.060240963855421686,0.007692307692307693,1589.0
0.23500000000000001,0.2449999999999999,1253,83,1170,1237,4,12,0.9872306464485235,0.0031923383878691143,0.009577015163607342,0.9968076616121309,78,1159,0,4,5,7,0.936944219886823,0.4166666666666667,0.9397590361445783,0.060240963855421686,0.0,0.060240963855421686,0.005982905982905983,1585.0
0.23500000000000001,0.2499999999999999,1253,83,1170,1237,4,12,0.9872306464485235,0.0031923383878691143,0.009577015163607342,0.9968076616121309,78,1159,0,4,5,7,0.936944219886823,0.4166666666666667,0.9397590361445783,0.060240963855421686,0.0,0.060240963855421686,0.005982905982905983,1585.0
0.23500000000000001,0.2549999999999999,1253,83,1170,1237,5,11,0.9872306464485235,0.0039904229848363925,0.008778930566640064,0.9960095770151636,78,1159,0,5,5,6,0.936944219886823,0.45454545454545453,0.9397590361445783,0.060240963855421686,0.0,0.060240963855421686,0.005128205128205128,1583.0
0.23500000000000001,0.2599999999999999,1253,83,1170,1237,6,10,0.9872306464485235,0.004788507581803671,0.007980845969672785,0.9952114924181963,78,1159,1,5,4,6,0.936944219886823,0.4,0.9397590361445783,0.04819277108433735,0.012048192771084338,0.060240963855421686,0.005128205128205128,1583.5
0.23500000000000001,0.2649999999999999,1253,83,1170,1237,8,8,0.9872306464485235,0.006384676775738229,0.006384676775738229,0.9936153232242618,78,1159,2,6,3,5,0.936944219886823,0.375,0.9397590361445783,0.03614457831325301,0.024096385542168676,0.060240963855421686,0.004273504273504274,1582.0
0.23500000000000001,0.2699999999999999,1253,83,1170,1237,9,7,0.9872306464485235,0.007182761372705506,0.00558659217877095,0.9928172386272945,78,1159,2,7,3,4,0.936944219886823,0.42857142857142855,0.9397590361445783,0.03614457831325301,0.024096385542168676,0.060240963855421686,0.003418803418803419,1580.0
